"Temperatura","pH","Oxígeno disuelto","Conductividad","Turbiedad","Alcalinidad total","Cloruros totales","Dureza total","Fluoruros","Nitrógeno de nitratos","Nitrógeno de nitritos","Nitrógeno amoniacal","Nitrógeno total Kjeldahl","Sulfatos","SAAM","DBO","DQO","Grasas y aceites","Fósforo total","SST","Sólidos disueltos tot.","Sólidos sedimentables","Sulfuros","Aluminio","Arsénico","Bario","Cadmio","Cobre","Cromo","Fierro","Manganeso","Mercurio","Níquel","Plomo","Sodio","Zinc","Coliformes totales","Coliformes fecales","Profundidad","Temp. ambiente","Transparencia Secchi","Sólidos totales","Nitrógeno total","Clorofilas","fecha","año","mes","est"
24.5,9.07,10.82,784,35,317.86,82.85,141.12,0.85,0.1,0.022,0.85,1.98,25.44,0.019,9.84,93.55,5.68,0.37,40,549,0.1,0.4,1.92,0.0025,0.005,5e-04,0.05,0.05,0.853,,5e-04,0.1,0.0025,,170,2400,930,4.33,29,0.22,589,1.98,69.2,2010-10-24,"2010","10","LZ-02"
23.5,8.59,7.54,880,18,367.39,94.18,162.68,0.88,0.1,0.022,0.57,2.73,20.47,0.019,9.36,118.92,8.37,0.37,24,596,0.1,0.8,0.865,0.0025,0.005,5e-04,0.05,0.05,0.482,,5e-04,0.1,0.0025,,240,430,150,4.4,25,0.2,620,2.73,34.7,2010-10-24,"2010","10","LZ-14"
21.2,9.08,7.64,1016,90,378.37,109.45,179.82,0.95,0.37,0.022,0.5,,29.81,0.113,10.5,157.93,7.52,0.37,127.03,645.97,0.1,0.36,6.1696,0.0025,0.8977,5e-04,0.05,0.05,1.778,0.145,51000,0.1,3500,,550,1500,430,3.05,26.1,0.12,773,0.37,32.2,2011-03-15,"2011","3","LZ-05"
21.4,9.07,6.03,1022,100,383.42,108.59,183.38,0.99,0.29,0.022,0.5,,29.32,0.14,11.79,171.12,33.7,0.54,104,733,0.1,0.36,7.709,0.0025,0.496,5e-04,0.05,0.05,2.243,0.17,68000,0.1,0.0025,,0.02,93000,15000,2.63,26.5,0.14,837,0.29,22.54,2011-03-15,"2011","3","LZ-06"
21.9,9.18,7.81,1014,90,378.37,108.3,174.87,0.98,0.27,0.022,0.5,,29.76,0.019,14.76,159.93,6.18,0.44,96,700,0.1,0.36,8.1189,0.0025,0.635,5e-04,0.05,0.05,1.899,0.143,57000,0.1,255,,790,93000,93000,1.43,27.3,0.14,796,0.27,15.2,2011-03-15,"2011","3","LZ-07"
22.5,9.21,8.69,1020,90,378.37,110.21,168.34,1,0.28,0.022,0.5,,29.97,0.108,13.05,153.13,7.16,0.41,56,743,0.1,0.16,5.4969,0.0025,0.619,5e-04,0.05,0.05,2.465,0.143,59000,0.124,0.3925,,710,150,70,0.4,27.5,0.13,799,0.28,17.8,2011-03-15,"2011","3","LZ-04"
25,9.27,8.09,1029,70,373.33,110.17,175.47,0.98,0.25,0.022,0.5,,29.16,0.019,15.12,138.75,8.97,0.48,103.3,701.7,0.1,0.1,6.0945,0.0025,0.39,5e-04,0.05,0.05,0.728,0.123,5e-04,0.1,3200,,320,40,40,0.65,27.7,0.14,805,0.25,17.4,2011-03-15,"2011","3","LZ-09"
24.2,9.18,10.08,1026,70,383.42,110.02,184.17,0.96,0.23,0.022,0.5,,30.51,0.019,11.88,115.97,8.31,0.34,92,688,0.1,0.16,4.1671,0.0025,0.805,5e-04,0.05,0.05,1.273,0.145,5e-04,0.1,208,,950,40,40,0.38,28.6,0.13,762.13,0.23,30,2011-03-15,"2011","3","LZ-01"
25.5,9.17,9.44,1020,70,383.42,108.97,186.35,0.98,0.25,0.022,0.5,,27.8,0.116,12.24,118.36,7.18,0.37,83.87,670.13,0.1,0.1,4.3812,0.0025,0.204,5e-04,0.05,0.05,1.597,0.13,5e-04,0.1,0.0025,,220,90,40,3.35,28.8,0.15,784.28,0.25,29.5,2011-03-15,"2011","3","LZ-11"
23.2,9.18,10.49,1020,75,383.42,109.25,180.81,0.98,0.24,0.022,0.5,,28.36,0.122,11.64,118.76,6.99,6.08,92.59,700.41,0.1,0.16,4.1671,0.0025,1.1449,5e-04,0.05,0.05,1.415,0.145,62000,0.1,0.0025,,0.02,930,70,3.4,28.9,0.14,852.34,0.24,24.4,2011-03-15,"2011","3","LZ-03"
24.5,9.19,10.36,1021,75,383.42,109.93,193.86,0.97,0.27,0.022,0.5,,29.4,0.118,11.28,132.75,10.86,2.18,56.25,759.75,0.1,0.1,5.3029,0.0025,0.6968,5e-04,0.05,0.05,1.475,0.134,96000,0.1,3400,,0.02,4300,2300,3.6,29,0.14,845.25,0.27,21.7,2011-03-15,"2011","3","LZ-02"
21.4,8.83,7.09,1106,26,383.42,111.94,207.31,0.99,0.22,0.022,0.5,,19.2,0.159,6.74,111.97,8.38,1.13,35,789,0.1,0.1,0.5594,0.0025,0.1561,5e-04,0.05,0.05,0.553,0.152,5e-04,0.1,0.0025,,0.02,430,230,3.85,31,0.25,824,0.22,24.6,2011-03-15,"2011","3","LZ-14"
26,9.11,7.34,1254,100,433.87,136.12,194.06,1.18,0.62,0.022,2.6,6.62,38.76,0.32,10.4,128.81,8.37,0.5,97,947,0.1,0.53,1.8197,1900,0.1974,5e-04,0.05,0.05,2.08,,5e-04,0.1,0.0025,,0.05,1500,1500,2.2,32,0.13,1044,7.24,44.05,2011-06-01,"2011","6","LZ-05"
26.1,9.08,4.41,1258,120,438.91,133.26,185.55,1.21,0.27,0.022,2.6,5.38,38.76,0.23,9.36,112.05,10.25,0.55,137,977,0.1,1.32,3.388,1600,0.2055,5e-04,0.05,0.05,2.512,,5e-04,0.1,0.0025,,290,230,230,3,32,0.1,1114,5.65,60.2,2011-06-01,"2011","6","LZ-06"
25.1,9.06,3.83,1254,130,443.96,134.14,209.29,1.22,0.32,190,2.66,6.37,39.35,0.27,9.42,127.25,4.45,0.64,164,978,0.1,1.51,2.29,2200,0.234,5e-04,0.05,0.05,2.966,,5e-04,0.1,0.0025,,290,930,930,1.15,31.8,0.11,1142,6.709,71.6,2011-06-01,"2011","6","LZ-07"
25.3,9.22,6.94,1256,160,438.91,135.39,212.26,1.08,0.37,0.022,2.47,6.31,40.34,0.22,13.99,151.03,4.2,0.6,236,1020,0.1,6.84,5.1992,3700,0.2305,5e-04,0.05,0.05,3.916,,5e-04,0.1,0.0025,,230,9300,4300,0.8,28,0.1,1256,6.68,62.7,2011-06-01,"2011","6","LZ-04"
24,9.13,6.02,1251,140,438.91,134.6,234.02,1.09,0.29,0.022,2.6,6.56,38.62,0.3,10.3,126.86,8.42,0.47,180,993,0.1,1.32,4.1655,2000,0.24,5e-04,0.05,0.05,2.836,,5e-04,0.1,6100,,700,230,40,1.5,28,0.11,1173,6.85,65.3,2011-06-01,"2011","6","LZ-09"
24.7,9.13,7.33,1258,130,438.91,133.58,212.85,1.12,0.35,0.022,2.84,6.68,39.83,0.22,10.5,139.34,8.46,0.52,140,990,0.1,1.51,4.2577,2800,0.2368,5e-04,0.05,0.05,3.463,,5e-04,0.1,0.0025,,230,40,3,0.5,27.7,0.1,276,7.03,52.3,2011-06-01,"2011","6","LZ-01"
25.1,9.22,8.5,1229,130,443.96,134,212.06,1.18,0.29,0.022,2.72,6.74,39.83,0.28,14.29,135.83,6.76,0.51,136,136,0.1,1.32,4.8342,1900,0.2147,5e-04,0.05,0.05,2.728,,5e-04,0.1,0.0025,,0.02,90,3,0.55,27.7,0.11,208,7.03,51.3,2011-06-01,"2011","6","LZ-11"
25.5,9.17,6.36,1256,100,438.91,135.39,210.48,1,0.31,0.022,2.72,6.87,39.83,0.17,10.6,137.39,11.87,0.42,72,72,0.1,1.71,2.8785,2000,0.1823,5e-04,0.05,0.05,1.907,,5e-04,0.1,0.0025,,0.611,150,40,2.45,28.1,0.12,176,7.18,54.2,2011-06-01,"2011","6","LZ-03"
24.9,9.06,4.21,1249,120,428.82,134.65,202.37,1.13,0.32,0.022,2.41,4.58,38.08,0.23,7.52,139.73,9.36,0.6,104,104,0.1,2.1,2.4718,1900,0.2038,5e-04,0.05,0.05,1.972,,5e-04,0.1,0.0025,,320,230,90,3.15,29.4,0.12,140,4.9,43.01,2011-06-01,"2011","6","LZ-02"
25.9,8.73,4.45,1279,28,438.91,129.06,253.21,0.98,0.28,0.022,2.54,5.14,25.47,0.23,6.6,101.91,7.56,0.37,36,36,0.1,0.33,0.3571,1400,0.1457,5e-04,0.05,0.05,0.524,,5e-04,0.1,0.0025,,0.02,90,40,2.4,30.2,0.21,72,5.42,24.3,2011-06-01,"2011","6","LZ-14"
22.3,8.93,5.59,1241,95,,,,,0.1,0.022,4.52,10.15,,,6.48,156.88,,0.6,87,826,0.1,0.1,6.3249,0.0025,,2070,,0.05,1.819,,5e-04,,,,0.02,24000,4300,3.22,22.8,0.13,913,10.15,,2011-06-28,"2011","6","LZ-05"
22.4,8.9,2.08,1194,170,,,,,0.3,0.022,2.85,7.86,,,7.2,142.85,,0.56,187,769,0.1,0.1,13.2899,0.0025,,5e-04,,0.05,2.453,,5e-04,,,,0.02,240000,23000,3.04,22.8,0.11,956,8.16,,2011-06-28,"2011","6","LZ-06"
22.9,9.02,4.82,1196,300,,,,,0.22,0.022,2.29,6.19,,,8.04,158.44,,0.58,226,771,0.1,0.1,12.8935,2500,,5e-04,,0.05,3.242,,62000,,,,0.02,150000,15000,0.78,23.8,0.1,997,6.41,,2011-06-28,"2011","6","LZ-07"
22.1,8.32,5.02,1099,100,,,,,0.26,0.022,1.98,5.88,,,10.08,138.56,,0.64,213,790,0.1,0.1,8.7033,3200,,5e-04,,0.05,4.032,,59000,,,,0.02,240000,93000,0.7,25.9,700,1003,6.14,,2011-06-28,"2011","6","LZ-04"
23.3,9.03,6.35,1222,180,,,,,0.18,0.022,2.35,6.19,,,9.16,151.42,,0.62,147,770,0.1,0.59,6.9462,2700,,5e-04,,0.05,2.003,,61000,,,,0.02,9300,2100,1.47,26.6,0.11,917,6.37,,2011-06-28,"2011","6","LZ-09"
23.4,9.17,7.3,1229,70,,,,,0.2,0.022,1.79,4.76,,,8.7,114.77,,0.6,80,788,0.1,0.1,6.0677,3300,,5e-04,,0.05,1.488,,68000,,,,0.02,2400,230,0.6,27.4,0.14,853,4.96,,2011-06-28,"2011","6","LZ-01"
24.2,9.29,7.65,1160,90,,,,,0.21,0.022,2.6,6.99,,,12.36,129.98,,0.66,104,773,0.1,0.1,6.965,3000,,5e-04,,0.05,1.856,,66000,,,,0.02,2400,230,0.63,28,0.11,985,7.2,,2011-06-28,"2011","6","LZ-11"
23.6,9.1,6.65,1247,85,,,,,0.24,0.022,1.86,5.6,,,8.04,105.81,,0.66,23,881,0.1,0.1,8.412,2700,,1300,,0.05,1.626,,72000,,,,340,9300,1500,3.17,28.1,0.12,808,5.84,,2011-06-28,"2011","6","LZ-03"
23.4,9.02,4.79,1248,90,,,,,0.1,0.022,1.98,6.62,,,6.98,121.79,,0.61,117,785,0.1,0.39,7.8623,0.0025,,5e-04,,0.05,1.81,,69000,,,,0.02,4300,2300,3.3,28.9,0.11,913,6.62,,2011-06-28,"2011","6","LZ-02"
27.7,8.97,7.51,1262,23,,,,,0.1,0.022,1.67,4.7,,,7.28,83.97,,0.61,55,796,0.1,0.1,1.8969,0.0025,,5e-04,,0.05,0.515,,5e-04,,,,0.02,230,230,2.96,32.7,0.28,851,4.7,,2011-06-28,"2011","6","LZ-14"
24.1,8.76,5.11,985,95,328.13,99.86,159.59,0.95,0.35,0.022,2.1,6.31,44.87,0.23,11.64,105.03,8.37,0.62,87,629,0.1,0.1,5.8772,5200,892,67000,0.05,0.05,1.964,,5e-04,0.1,2700,,240,4300,900,3.2,22.3,0.14,716,6.66,,2011-07-28,"2011","7","LZ-05"
24.4,8.84,3.87,1003,90,333.16,98.57,157.61,0.93,0.25,0.022,2.23,6.43,45.27,0.15,7.89,100.74,8.37,0.63,57,669,0.1,0.1,6.066,4600,738,4490,0.05,0.05,1.964,,5e-04,0.1,7500,,240,43000,9000,3.5,23.7,0.14,726,6.68,,2011-07-28,"2011","7","LZ-06"
24.8,8.88,2.71,999,100,337.18,98.94,158.2,0.93,0.45,0.022,2.1,6.81,45.3,0.14,9.9,99.57,6.06,0.56,97,660,1.1,0.1,7.1512,3700,602,76000,0.05,0.05,2.028,,2410,0.1,4000,,420,7500,4300,1.3,25.5,0.13,757,7.26,,2011-07-28,"2011","7","LZ-07"
24.8,8.87,3.74,957,100,336.17,96.03,163.15,0.94,0.39,0.022,2.1,6.19,42.61,0.23,14.97,118.67,12.3,0.61,105,660,0.1,0.1,7.1852,3300,569,5e-04,0.05,0.05,2.253,,5e-04,0.1,3500,,350,930,930,0.8,26.5,0.12,765,6.58,,2011-07-28,"2011","7","LZ-04"
25.1,8.96,4.71,986,120,324.11,97.28,159.59,0.91,0.48,0.022,1.86,6.31,45.27,0.18,11,98.4,8.37,0.76,112,635,0.1,0.1,6.819,5000,574,5e-04,0.05,0.05,2.189,,5e-04,0.1,5100,,220,43000,9000,2.2,26.6,0.13,747,6.79,,2011-07-28,"2011","7","LZ-09"
24,8.82,4.36,902,160,305.02,89.93,161.37,0.9,0.45,0.022,2.16,6.68,43.03,0.21,9.27,116.72,8.37,1.16,160,617,0.1,0.1,11.277,9100,579,73000,0.05,0.05,5.658,,5e-04,0.1,4400,,410,930,230,0.8,28,0.1,727,7.13,,2011-07-28,"2011","7","LZ-01"
24.2,8.6,3.44,815,230,272.86,76.95,170.08,0.79,0.48,0.022,1.79,4.14,41.53,0.23,11,109.71,8.37,1.63,192,567,0.1,0.1,12.1339,8600,595,5e-04,0.05,0.05,6.619,,5e-04,0.1,5800,,410,2100,400,0.8,28.1,0.09,856,4.62,,2011-07-28,"2011","7","LZ-11"
25.7,9.01,7.01,991,95,335.17,99.63,156.22,0.84,0.34,0.022,1.55,5.14,43.74,0.27,9.09,92.16,8.37,0.59,73,664,0.1,0.1,5.7678,8200,577,5e-04,0.05,0.05,1.868,,5e-04,0.1,5400,,280,1500,700,3.3,28.5,0.16,735,5.48,,2011-07-28,"2011","7","LZ-03"
26,8.68,5.05,1001,100,339.19,99.91,161.37,0.93,0.29,0.022,1.61,6.25,43.54,0.13,8.64,98.4,8.37,0.67,80,662,0.1,0.1,5.3016,4800,0.1884,5e-04,0.05,0.05,2.028,,5e-04,0.1,0.0025,,350,15000,2300,3.6,29.1,0.15,792,6.54,,2011-07-28,"2011","7","LZ-02"
27.2,8.75,6.06,1139,24,421.6,99.13,191.66,0.97,0.48,0.022,1.48,5.07,26.86,0.019,6.7,94.11,7.03,0.37,31,712,0.1,0.1,1.3385,3800,0.1654,5e-04,0.05,0.05,0.559,,5e-04,0.1,2800,,0.02,430,430,4.3,32.2,0.29,743,5.55,,2011-07-28,"2011","7","LZ-14"
24.1,8.77,5.14,971,68,,,,,,,1.3,4.64,,,8.753,106.17,,0.67,25,,,0.1,,,,,,,,,,,,,,,400,3.37,24.2,0.16,,4.64,,2011-08-30,"2011","8","LZ-05"
23.9,8.86,3.33,958,67,,,,,,,1.61,5.26,,,7.17,106.17,,0.61,67,,,0.1,,,,,,,,,,,,,,,23000,3.15,24.9,0.17,,5.26,,2011-08-30,"2011","8","LZ-06"
23.5,8.94,5.47,953,90,,,,,,,2.54,7.36,,,8.88,111.71,,0.67,71,,,0.1,,,,,,,,,,,,,,,9300,1.4,24.9,0.15,,7.36,,2011-08-30,"2011","8","LZ-07"
23.8,8.98,7.07,928,95,,,,,,,1.67,5.32,,,8.37,115.28,,0.6,60,,,0.19,,,,,,,,,,,,,,,230000,0.97,25,0.13,,5.32,,2011-08-30,"2011","8","LZ-04"
24.1,9.02,6.72,954,75,,,,,,,0.99,4.08,,,8.34,105.38,,0.61,54,,,0.1,,,,,,,,,,,,,,,9300,1.2,25,0.16,,4.08,,2011-08-30,"2011","8","LZ-09"
24.2,9.05,9.29,951,80,,,,,,,1.55,5.32,,,9.48,112.51,,0.67,60,,,0.1,,,,,,,,,,,,,,,2300,1,25.1,0.15,,5.32,,2011-08-30,"2011","8","LZ-01"
23.7,8.61,5.77,739,210,,,,,,,1.07,3.66,,,11.78,128.74,,0.62,190,,,0.19,,,,,,,,,,,,,,,230000,0.9,26.5,0.1,,3.66,,2011-08-30,"2011","8","LZ-11"
24.4,8.93,6.62,956,75,,,,,,,0.73,3.6,,,8.55,125.57,,0.64,68,,,0.19,,,,,,,,,,,,,,,230,3.5,26.7,0.2,,3.6,,2011-08-30,"2011","8","LZ-03"
24,8.97,6.29,955,65,,,,,,,0.62,3.15,,,9.36,110.53,,0.6,80,,,0.19,,,,,,,,,,,,,,,4300,4,27,0.2,,3.15,,2011-08-30,"2011","8","LZ-02"
24.6,8.88,5.93,1117,16,,,,,,,0.56,3.26,,,1.26,114.88,,0.62,19,,,0.1,,,,,,,,,,,,,,,90,4.33,27.5,0.28,,3.26,,2011-08-30,"2011","8","LZ-14"
23.3,8.81,9.43,969,35,369,93.33,229.48,0.9,0.44,0.022,0.5,3.89,27.55,0.39,8.84,114.54,8.37,0.66,24,650,0.1,0.1,1.3054,0.0025,955,5e-04,0.05,0.05,0.677,,85000,0.1,0.0025,,0.193,2400,70,4,28.8,0.22,674,4.33,,2012-03-13,"2012","3","LZ-05"
22.7,8.69,7.7,971,39,371.5,92.9,197.6,0.89,0.48,0.022,0.5,4.51,29.84,0.3,6.78,127.42,8.37,0.72,46,646,0.1,0.1,1.1072,0.0025,0.1007,5e-04,0.12,0.05,0.669,,72000,0.1,0.0025,,0.207,230,40,4,26.5,0.2,692,4.99,,2012-03-13,"2012","3","LZ-06"
22.8,8.63,6.36,976,41,371,93.19,192.65,0.89,0.45,0.022,0.5,4.23,29.49,0.019,7.34,120.01,8.37,0.7,50,633,0.1,0.1,1.5905,0.0025,965,5e-04,0.05,0.05,0.883,,81000,0.1,0.0025,,520,430,90,3.7,25.6,0.23,683,4.68,,2012-03-13,"2012","3","LZ-07"
24.3,8.77,7.25,984,50,376,93.72,216.61,0.88,0.45,0.022,0.5,4.17,28.06,0.53,8.55,134.18,26.3,0.87,60,641,0.1,0.1,2.0288,0.0025,821,5e-04,0.112,0.05,1.121,,95000,0.1,0.0025,,0.291,93000,9300,2.45,26.2,0.19,701,4.62,,2012-03-13,"2012","3","LZ-04"
24.9,8.87,9.07,968,44,371,93.24,193.05,0.88,0.44,0.022,0.5,4.17,28.7,0.22,8.94,124.84,8.37,0.6,50,647,0.1,0.1,1.7163,0.0025,913,5e-04,810,0.05,0.977,,1030,0.1,0.0025,,0.156,9300,700,1.1,27,0.15,697,4.61,,2012-03-13,"2012","3","LZ-09"
25.5,8.94,13.06,970,42,380,92.81,198,0.86,0.48,0.022,0.5,4.17,29.62,0.45,11.02,125.16,8.37,0.6,48,624,0.1,0.1,2.1084,0.0025,840,5e-04,570,0.05,1.018,,98000,0.1,0.0025,,0.134,4300,70,1.55,30,0.17,687,4.65,,2012-03-13,"2012","3","LZ-01"
24.2,8.89,13.1,965,40,374.5,92.61,197.6,0.84,0.45,0.022,0.5,3.89,28.7,0.25,9.68,122.91,8.37,0.69,44,639,0.1,0.1,1.7424,0.0025,926,5e-04,0.124,0.05,0.915,,1110,0.1,0.0025,,0.474,430,70,1.1,30,0.14,680,4.34,,2012-03-13,"2012","3","LZ-11"
27.8,8.88,9.99,975,35,372.5,93.72,196.02,0.87,0.48,0.022,0.5,3.89,28.62,0.019,10.16,106.49,8.37,0.6,26,636,0.1,0.1,1.631,0.0025,970,5e-04,0.05,0.05,0.713,,1620,0.1,0.0025,,580,2400,40,1.1,30.1,0.2,684,4.37,,2012-03-13,"2012","3","LZ-03"
23.3,8.68,9.66,960,34,372.5,93.14,192.65,0.88,0.45,0.022,0.5,3.89,29.07,0.22,6.48,109.71,8.37,0.63,17,658,0.1,0.1,1.5384,0.0025,0.1005,5e-04,0.05,0.05,0.776,,56000,0.1,0.0025,,340,230,90,3.8,31.3,0.2,644,4.34,,2012-03-13,"2012","3","LZ-02"
27.9,8.39,8.76,1151,10,456.5,113.63,220.77,0.88,0.45,0.022,0.5,3.07,17.15,0.4,5.54,79.77,8.97,0.61,18,627,0.1,0.1,0.2887,0.0025,932,5e-04,530,0.05,0.158,,1280,0.1,0.0025,,0.02,40,40,4.3,31.8,0.36,645,3.52,,2012-03-13,"2012","3","LZ-14"
24.7,9.06,7.18,1094,55,435.03,112.63,223.21,1,0.56,230,,,29.92,0.019,6.44,115.83,8.37,0.39,49,771,0.1,0.39,3.4008,0.0025,0.1687,5e-04,970,0.05,,,82000,0.106,177,,0.129,1.1e+08,1500000,3.5,23.6,,820,,51.2,2012-05-15,"2012","5","LZ-05"
24.6,9.03,8.59,1088,50,442.68,109.75,220.03,0.97,0.56,0.022,,,29.96,0.019,8.47,118.08,8.37,0.37,50,768,0.1,0.39,3.0643,0.0025,0.1578,5e-04,0.05,0.05,,,76000,0.116,303,,0.09,1500000,2e+05,3.7,23.5,,818,,57.376,2012-05-15,"2012","5","LZ-06"
25.4,9.11,8.9,1090,55,438.09,111.12,222.81,0.99,0.6,110,,,28.12,0.019,9.32,107.46,8.37,0.42,22,788,0.1,0.39,2.7995,0.0025,0.1636,5e-04,0.05,0.05,,,76000,0.1,0.0025,,390,,280000,2.25,24.3,,810,,1.509,2012-05-15,"2012","5","LZ-07"
26.1,9.17,9.87,1081,50,444.72,110.48,224.61,0.98,0.6,0.022,,,28.85,0.019,11.19,112.29,8.37,0.4,80,743,0.1,0.39,2.0663,0.0025,0.1551,1570,0.05,0.05,,,74000,0.1,104,,560,,280000,1.26,24.4,,823,,53.924,2012-05-15,"2012","5","LZ-04"
24.8,9.2,9.23,1091,60,449.82,108.82,225.4,1.06,0.45,110,,,27.09,0.019,9.69,104.24,8.37,0.48,68,732,0.1,0.59,3.0173,0.0025,0.1598,5e-04,0.05,0.05,,,76000,0.1,0.0025,,370,1.1e+07,750000,0.66,25.2,,800,,49.253,2012-05-15,"2012","5","LZ-09"
26.3,9.22,11.53,1095,55,448.29,111.12,224.21,1.05,0.44,0.022,,,28.28,0.019,12.39,131.28,8.37,0.3,42,782,0.1,0.59,3.0321,0.0025,0.147,52000,0.05,0.05,,,98000,0.1,4400,,470,1.1e+07,2e+05,1.36,27.6,,831,,5.979,2012-05-15,"2012","5","LZ-01"
26.3,9.23,12.42,1096,70,447.78,110.78,220.82,0.98,0.61,0.022,,,27.96,0.019,9.9,142.87,8.37,0.55,68,789,0.1,0.78,3.3678,0.0025,0.1556,5e-04,520,0.05,,,75000,0.143,109,,670,75000,43000,1.36,29,,814,,43.008,2012-05-15,"2012","5","LZ-11"
25.8,9.11,9.63,1096,50,432.99,108.29,219.03,1.01,0.47,0.022,,,28.85,0.019,7.21,122.27,8.37,0.5,65,746,0.1,0.78,1.9088,0.0025,0.1472,1780,970,0.05,,,75000,0.116,302,,0.113,150,70,3.4,29.3,,806,,18.443,2012-05-15,"2012","5","LZ-03"
25.1,9.16,9.73,1094,45,440.64,109.85,222.2,1,0.51,0.022,,,29.56,0.019,7.47,149.63,8.37,0.37,66,741,0.1,0.59,2.3913,0.0025,0.1421,5e-04,0.05,0.05,,,76000,0.1,0.0025,,510,90,40,3.76,28.7,,872,,67.622,2012-05-15,"2012","5","LZ-02"
23.2,8.55,5.62,1271,17,498.27,142.2,225.4,1.18,0.42,840,,,18.53,0.019,4.99,146.41,8.37,0.37,14,806,0.1,0.2,0.5102,0.0025,0.1493,2210,860,0.05,,,81000,0.106,177,,340,1.1e+07,2100000,3.85,25,,820,,23.124,2012-05-15,"2012","5","LZ-14"
26.7,8.87,7.92,916,60,348.5,88.2,190.25,0.64,0.12,0.226,0.5,3.63,28.5,0.49,9.28,138.03,8.37,0.76,60,617,0.1,0.1,2.1469,0.0025,0.259,5e-04,0.05,0.05,2.221,,5e-04,0.1,0.0025,,830,2400,930,3.15,31.2,0.15,677,3.976,37.215,2012-09-05,"2012","9","LZ-05"
24.9,8.9,8.25,915,60,342,87.67,189.44,0.76,0.1,0.198,0.5,0.5,28.07,0.23,9.72,118.4,8.37,0.88,45,633,0.1,0.1,2.1893,0.0025,0.2594,5e-04,0.05,0.05,1.913,,5e-04,0.1,0.0025,,700,4300,900,3.23,24.7,0.18,678,0.198,49.219,2012-09-05,"2012","9","LZ-06"
24.3,8.87,7.49,907,60,342,87.18,185.4,0.63,0.21,0.254,0.5,2.1,27.85,0.3,8.2,118.4,8.37,0.74,63,616,0.1,0.1,2.619,0.0025,0.2628,5e-04,0.05,0.05,2.297,,5e-04,0.1,0.0025,,700,24000,9300,2.1,26.3,0.15,679,2.564,30.228,2012-09-05,"2012","9","LZ-07"
24.9,8.8,6.34,873,100,334.5,82.92,183.38,0.61,0.23,0.195,0.5,2.34,29.14,0.25,7.64,119.69,8.37,0.8,93,583,0.1,0.1,6.7081,0.0025,0.3108,5e-04,880,0.05,2.566,,5e-04,0.1,0.0025,,490,43000,23000,1.1,26,0.12,676,2.765,34.906,2012-09-05,"2012","9","LZ-04"
25,8.92,8.21,908,45,343,86.69,186.21,0.75,0.24,0.151,0.5,3.39,26.96,0.019,8.5,121.62,8.37,0.77,82,616,0.1,0.4,3.7202,0.0025,0.2632,5e-04,0.05,0.05,3.105,,5e-04,0.1,0.0025,,640,7500,4300,2.27,25.6,0.15,698,3.781,48.93,2012-09-05,"2012","9","LZ-09"
24.9,9,7.07,909,60,345,87.67,186.21,0.51,0.22,110,0.5,3.06,28,0.019,9.06,118.4,8.37,0.73,73,597,0.1,0.1,2.5508,0.0025,0.2534,5e-04,0.05,0.05,2.72,,5e-04,0.1,0.0025,,440,93000,23000,1.19,25.4,0.16,658,3.291,62.27,2012-09-05,"2012","9","LZ-01"
25.6,8.95,12.2,809,55,334.5,83.8,187.82,0.43,0.1,0.131,0.5,2.18,26.96,0.019,14.73,126.44,8.37,1.04,65,585,0.1,0.1,2.5379,0.0025,0.2612,5e-04,0.05,0.05,2.643,,5e-04,0.1,0.0025,,0.147,4300,4300,0.92,25.7,0.16,687,2.311,52.938,2012-09-05,"2012","9","LZ-11"
25.9,8.94,9,913,60,351.5,87.27,186.61,0.72,0.21,0.222,0.5,2.18,27.72,0.019,11.52,118.72,8.37,0.74,57,622,0.1,0.1,2.6356,0.0025,0.2521,5e-04,920,0.05,1.8775,,5e-04,0.1,0.0025,,730,430,230,4,26,0.18,664,2.612,46.841,2012-09-05,"2012","9","LZ-03"
25.2,8.95,9.4,916,55,342,87.62,186.81,0.61,0.19,0.212,0.5,1.93,27.16,0.019,8.82,118.08,8.37,0.77,60,607,0.1,0.1,5.9261,0.0025,0.2462,5e-04,0.05,0.05,1.682,,5e-04,0.1,0.0025,,490,1500,900,4.28,26.9,0.15,762,2.332,43.598,2012-09-05,"2012","9","LZ-02"
27,8.61,6.63,1102,20,412,107.28,199.54,0.78,0.18,0.022,0.5,1.93,12.55,0.019,3.84,109.71,8.37,0.37,23,702,0.1,0.1,2.6947,0.0025,0.2994,198.2,0.05,0.05,0.81,,5e-04,0.1,841,,340,3,3,4.5,27.6,0.31,725,2.11,13.602,2012-09-05,"2012","9","LZ-14"
24.2,8.97,6.33,1689,35,463.66,108.29,220.91,0.91,0.13,0.022,0.79,0.92,32.45,0.019,6,113.67,8.37,0.93,38,800,0.1,0.55,0.8845,0.0025,110,5e-04,0.05,0.05,0.752,,5e-04,0.1,0.0025,,250,1500,1500,3,25,0.2,838,1.05,3.022,2013-07-31,"2013","7","LZ-05"
24.7,8.96,6.45,1164,90,455.41,105.13,217.59,1,0.23,0.022,0.5,0.99,32.2,0.019,8.76,114.99,8.37,1.14,77,781,0.1,0.55,1.6279,0.0025,135,5e-04,0.05,0.05,2.4,,5e-04,0.1,0.0025,,260,110000,9300,3.52,25.3,0.12,858,1.22,3.292,2013-07-31,"2013","7","LZ-06"
